zpc;annee;lc;ma;fp;fm;tot;eff_std;nue_ma;nue_fp;nue_fm;nue_tot
9;2015;14.25;39762091;0;0;39762091;24560.99;1618.912;0;0;1618.912
9;2015;14.75;45057147;0;0;45057147;24560.99;1834.5;0;0;1834.5
9;2015;15.25;52266127;0;0;52266127;24560.99;2128.014;0;0;2128.014
9;2015;15.75;66582240;0;0;66582240;24560.99;2710.894;0;0;2710.894
9;2015;16.25;84206601;0;0;84206601;24560.99;3428.469;0;0;3428.469
9;2015;16.75;105119859;0;0;105119859;24560.99;4279.952;0;0;4279.952
9;2015;17.25;144443599;175536;0;144619135;24560.99;5881.017;7.147;0;5888.164
9;2015;17.75;155839783;403800;0;156243583;24560.99;6345.012;16.441;0;6361.453
9;2015;18.25;145384113;983135;0;146367248;24560.99;5919.31;40.028;0;5959.338
9;2015;18.75;108540734;1330248;0;109870982;24560.99;4419.233;54.161;0;4473.394
9;2015;19.25;96718785;5379857;163923;102262565;24560.99;3937.903;219.041;6.674;4163.617
9;2015;19.75;68747828;6524588;101206;75373622;24560.99;2799.066;265.648;4.121;3068.835
9;2015;20.25;45022162;17889263;484761;63396186;24560.99;1833.076;728.361;19.737;2581.174
9;2015;20.75;31253189;27781570;265129;59299888;24560.99;1272.473;1131.126;10.795;2414.393
9;2015;21.25;19917681;37313666;2196087;59427434;24560.99;810.948;1519.225;89.414;2419.586
9;2015;21.75;15743970;55065449;3586501;74395920;24560.99;641.015;2241.988;146.024;3029.028
9;2015;22.25;7945488;72813318;4748324;85507130;24560.99;323.5;2964.592;193.328;3481.42
9;2015;22.75;1881377;85428406;10933912;98243695;24560.99;76.6;3478.215;445.174;3999.989
9;2015;23.25;1457333;65147884;20946603;87551820;24560.99;59.335;2652.494;852.84;3564.67
9;2015;23.75;647706;39041489;25663649;65352844;24560.99;26.371;1589.573;1044.895;2660.839
9;2015;24.25;364333;18736068;25801205;44901606;24560.99;14.834;762.838;1050.495;1828.168
9;2015;24.75;0;8466157;22699671;31165828;24560.99;0;344.699;924.216;1268.916
9;2015;25.25;0;4379752;23215160;27594912;24560.99;0;178.321;945.205;1123.526
9;2015;25.75;0;1880354;12844324;14724678;24560.99;0;76.559;522.956;599.515
9;2015;26.25;182167;1457333;5570354;7209854;24560.99;7.417;59.335;226.797;293.549
9;2015;26.75;0;335027;2498754;2833781;24560.99;0;13.641;101.737;115.377
9;2015;27.25;0;0;1558539;1558539;24560.99;0;0;63.456;63.456
9;2015;27.75;0;0;1213427;1213427;24560.99;0;0;49.405;49.405
9;2015;28.25;0;0;182167;182167;24560.99;0;0;7.417;7.417
9;2015;28.75;0;0;0;0;24560.99;0;0;0;0
9;2015;29.25;0;0;0;0;24560.99;0;0;0;0
9;2015;29.75;0;0;0;0;24560.99;0;0;0;0
9;2015;30.25;0;0;0;0;24560.99;0;0;0;0
9;2015;30.75;0;0;0;0;24560.99;0;0;0;0
9;2015;31.25;0;0;0;0;24560.99;0;0;0;0
9;2015;31.75;0;0;0;0;24560.99;0;0;0;0
9;2016;5.25;0;0;0;0;32513.109;0;0;0;0
9;2016;5.75;0;0;0;0;32513.109;0;0;0;0
9;2016;6.25;0;0;0;0;32513.109;0;0;0;0
9;2016;6.75;0;0;0;0;32513.109;0;0;0;0
9;2016;7.25;0;0;0;0;32513.109;0;0;0;0
9;2016;7.75;0;0;0;0;32513.109;0;0;0;0
9;2016;8.25;0;0;0;0;32513.109;0;0;0;0
9;2016;8.75;366835;0;0;366835;32513.109;11.283;0;0;11.283
9;2016;9.25;1139378;0;0;1139378;32513.109;35.044;0;0;35.044
9;2016;9.75;1529550;0;0;1529550;32513.109;47.044;0;0;47.044
9;2016;10.25;1326696;0;0;1326696;32513.109;40.805;0;0;40.805
9;2016;10.75;936524;0;0;936524;32513.109;28.805;0;0;28.805
9;2016;11.25;176939;0;0;176939;32513.109;5.442;0;0;5.442
9;2016;11.75;567111;0;0;567111;32513.109;17.443;0;0;17.443
9;2016;12.25;2841732;0;0;2841732;32513.109;87.403;0;0;87.403
9;2016;12.75;6782296;0;0;6782296;32513.109;208.602;0;0;208.602
9;2016;13.25;12584414;0;0;12584414;32513.109;387.057;0;0;387.057
9;2016;13.75;20072096;0;0;20072096;32513.109;617.354;0;0;617.354
9;2016;14.25;23301559;0;0;23301559;32513.109;716.682;0;0;716.682
9;2016;14.75;26451490;0;0;26451490;32513.109;813.564;0;0;813.564
9;2016;15.25;36453145;0;0;36453145;32513.109;1121.183;0;0;1121.183
9;2016;15.75;50557703;0;0;50557703;32513.109;1554.994;0;0;1554.994
9;2016;16.25;70476185;0;0;70476185;32513.109;2167.624;0;0;2167.624
9;2016;16.75;97822748;200276;0;98023024;32513.109;3008.717;6.16;0;3014.877
9;2016;17.25;116096102;230287;0;116326389;32513.109;3570.747;7.083;0;3577.83
9;2016;17.75;128923746;283747;0;129207493;32513.109;3965.285;8.727;0;3974.012
9;2016;18.25;133999056;1689145;189896;135878097;32513.109;4121.386;51.953;5.841;4179.179
9;2016;18.75;120110063;5030255;0;125140318;32513.109;3694.204;154.715;0;3848.919
9;2016;19.25;98409887;13395845;967551;112773283;32513.109;3026.776;412.014;29.759;3468.548
9;2016;19.75;69921850;25744080;740484;96406414;32513.109;2150.574;791.806;22.775;2965.155
9;2016;20.25;45436092;43609676;2268112;91313880;32513.109;1397.47;1341.295;69.76;2808.525
9;2016;20.75;20573262;64038489;2384139;86995890;32513.109;632.768;1969.621;73.329;2675.717
9;2016;21.25;8122351;76583651;7653745;92359747;32513.109;249.818;2355.47;235.405;2840.693
9;2016;21.75;3907415;75079446;10730204;89717065;32513.109;120.18;2309.205;330.027;2759.412
9;2016;22.25;2639583;56442005;14155641;73237229;32513.109;81.185;1735.977;435.383;2252.545
9;2016;22.75;1468155;40471116;23116479;65055750;32513.109;45.156;1244.763;710.989;2000.908
9;2016;23.25;587262;25208697;24162000;49957959;32513.109;18.062;775.339;743.146;1536.548
9;2016;23.75;734078;13522268;24586760;38843106;32513.109;22.578;415.902;756.211;1194.691
9;2016;24.25;0;8019389;24372524;32391913;32513.109;0;246.651;749.621;996.272
9;2016;24.75;0;3322472;15534384;18856856;32513.109;0;102.189;477.788;579.977
9;2016;25.25;0;2594575;15413614;18008189;32513.109;0;79.801;474.074;553.875
9;2016;25.75;0;483527;6849593;7333120;32513.109;0;14.872;210.672;225.543
9;2016;26.25;0;764201;4204071;4968272;32513.109;0;23.504;129.304;152.808
9;2016;26.75;0;0;1508252;1508252;32513.109;0;0;46.389;46.389
9;2016;27.25;0;0;1030896;1030896;32513.109;0;0;31.707;31.707
9;2016;27.75;0;0;587262;587262;32513.109;0;0;18.062;18.062
9;2016;28.25;0;0;0;0;32513.109;0;0;0;0
9;2016;28.75;0;0;0;0;32513.109;0;0;0;0
9;2016;29.25;0;0;0;0;32513.109;0;0;0;0
9;2016;29.75;0;0;0;0;32513.109;0;0;0;0
9;2016;30.25;0;0;0;0;32513.109;0;0;0;0
9;2016;30.75;0;0;0;0;32513.109;0;0;0;0
9;2016;31.25;0;0;0;0;32513.109;0;0;0;0
9;2016;31.75;0;0;0;0;32513.109;0;0;0;0
9;2017;5.25;0;0;0;0;30979.737;0;0;0;0
9;2017;5.75;0;0;0;0;30979.737;0;0;0;0
9;2017;6.25;0;0;0;0;30979.737;0;0;0;0
9;2017;6.75;0;0;0;0;30979.737;0;0;0;0
9;2017;7.25;0;0;0;0;30979.737;0;0;0;0
9;2017;7.75;0;0;0;0;30979.737;0;0;0;0
9;2017;8.25;0;0;0;0;30979.737;0;0;0;0
9;2017;8.75;218956;0;0;218956;30979.737;7.068;0;0;7.068
9;2017;9.25;491076;0;0;491076;30979.737;15.852;0;0;15.852
9;2017;9.75;1213589;0;0;1213589;30979.737;39.174;0;0;39.174
9;2017;10.25;1586796;0;0;1586796;30979.737;51.22;0;0;51.22
9;2017;10.75;1463137;0;0;1463137;30979.737;47.229;0;0;47.229
9;2017;11.25;920598;0;0;920598;30979.737;29.716;0;0;29.716
9;2017;11.75;1411573;0;0;1411573;30979.737;45.564;0;0;45.564
9;2017;12.25;2830768;0;0;2830768;30979.737;91.375;0;0;91.375
9;2017;12.75;5215438;0;0;5215438;30979.737;168.35;0;0;168.35
9;2017;13.25;8877339;0;0;8877339;30979.737;286.553;0;0;286.553
9;2017;13.75;12830555;0;0;12830555;30979.737;414.16;0;0;414.16
9;2017;14.25;18530568;0;0;18530568;30979.737;598.151;0;0;598.151
9;2017;14.75;27059988;0;0;27059988;30979.737;873.474;0;0;873.474
9;2017;15.25;25154963;0;0;25154963;30979.737;811.981;0;0;811.981
9;2017;15.75;23737588;0;0;23737588;30979.737;766.229;0;0;766.229
9;2017;16.25;25884465;0;0;25884465;30979.737;835.529;0;0;835.529
9;2017;16.75;35832954;0;0;35832954;30979.737;1156.658;0;0;1156.658
9;2017;17.25;55089325;0;0;55089325;30979.737;1778.237;0;0;1778.237
9;2017;17.75;75064215;167687;0;75231902;30979.737;2423.01;5.413;0;2428.423
9;2017;18.25;91475292;92903;0;91568195;30979.737;2952.746;2.999;0;2955.745
9;2017;18.75;94487304;167687;0;94654991;30979.737;3049.971;5.413;0;3055.384
9;2017;19.25;81004207;2713032;0;83717239;30979.737;2614.748;87.574;0;2702.322
9;2017;19.75;63678716;6113023;640514;70432253;30979.737;2055.496;197.323;20.675;2273.494
9;2017;20.25;57399585;12547447;650772;70597804;30979.737;1852.811;405.021;21.006;2278.838
9;2017;20.75;40940561;25015164;3555278;69511003;30979.737;1321.527;807.469;114.761;2243.757
9;2017;21.25;18873347;37322479;7748901;63944727;30979.737;609.216;1204.738;250.128;2064.082
9;2017;21.75;9813635;53682707;14712841;78209183;30979.737;316.776;1732.833;474.918;2524.527
9;2017;22.25;2910086;52548245;18364945;73823276;30979.737;93.935;1696.213;592.805;2382.954
9;2017;22.75;607991;49023593;26141810;75773394;30979.737;19.625;1582.441;843.836;2445.902
9;2017;23.25;540671;32917984;23922938;57381593;30979.737;17.452;1062.565;772.212;1852.23
9;2017;23.75;109478;16168931;21822878;38101287;30979.737;3.534;521.92;704.424;1229.878
9;2017;24.25;0;9056462;14628251;23684713;30979.737;0;292.335;472.188;764.523
9;2017;24.75;0;1941342;10834350;12775692;30979.737;0;62.665;349.724;412.389
9;2017;25.25;0;902877;7704859;8607736;30979.737;0;29.144;248.706;277.851
9;2017;25.75;0;85039;5138860;5223899;30979.737;0;2.745;165.878;168.623
9;2017;26.25;0;218956;3141129;3360085;30979.737;0;7.068;101.393;108.461
9;2017;26.75;0;0;1341935;1341935;30979.737;0;0;43.317;43.317
9;2017;27.25;0;0;641041;641041;30979.737;0;0;20.692;20.692
9;2017;27.75;0;0;531563;531563;30979.737;0;0;17.158;17.158
9;2017;28.25;0;0;127199;127199;30979.737;0;0;4.106;4.106
9;2017;28.75;0;0;0;0;30979.737;0;0;0;0
9;2017;29.25;0;0;0;0;30979.737;0;0;0;0
9;2017;29.75;0;0;0;0;30979.737;0;0;0;0
9;2017;30.25;0;0;0;0;30979.737;0;0;0;0
9;2017;30.75;0;0;0;0;30979.737;0;0;0;0
9;2017;31.25;0;0;0;0;30979.737;0;0;0;0
9;2017;31.75;0;0;0;0;30979.737;0;0;0;0
9;2018;5.25;0;0;0;0;28497.761;0;0;0;0
9;2018;5.75;0;0;0;0;28497.761;0;0;0;0
9;2018;6.25;0;0;0;0;28497.761;0;0;0;0
9;2018;6.75;0;0;0;0;28497.761;0;0;0;0
9;2018;7.25;0;0;0;0;28497.761;0;0;0;0
9;2018;7.75;0;0;0;0;28497.761;0;0;0;0
9;2018;8.25;0;0;0;0;28497.761;0;0;0;0
9;2018;8.75;0;0;0;0;28497.761;0;0;0;0
9;2018;9.25;51575;0;0;51575;28497.761;1.81;0;0;1.81
9;2018;9.75;0;0;0;0;28497.761;0;0;0;0
9;2018;10.25;506882;0;0;506882;28497.761;17.787;0;0;17.787
9;2018;10.75;809880;0;0;809880;28497.761;28.419;0;0;28.419
9;2018;11.25;760994;0;0;760994;28497.761;26.704;0;0;26.704
9;2018;11.75;4095421;0;0;4095421;28497.761;143.71;0;0;143.71
9;2018;12.25;3364323;0;0;3364323;28497.761;118.056;0;0;118.056
9;2018;12.75;8366819;0;0;8366819;28497.761;293.596;0;0;293.596
9;2018;13.25;10211565;0;0;10211565;28497.761;358.329;0;0;358.329
9;2018;13.75;16785174;0;0;16785174;28497.761;589;0;0;589
9;2018;14.25;18110539;0;0;18110539;28497.761;635.507;0;0;635.507
9;2018;14.75;27595835;0;0;27595835;28497.761;968.351;0;0;968.351
9;2018;15.25;25978357;0;0;25978357;28497.761;911.593;0;0;911.593
9;2018;15.75;27409079;0;0;27409079;28497.761;961.798;0;0;961.798
9;2018;16.25;33848480;0;0;33848480;28497.761;1187.759;0;0;1187.759
9;2018;16.75;42527290;0;0;42527290;28497.761;1492.303;0;0;1492.303
9;2018;17.25;61737585;254111;0;61991696;28497.761;2166.401;8.917;0;2175.318
9;2018;17.75;73939434;0;0;73939434;28497.761;2594.57;0;0;2594.57
9;2018;18.25;71367587;254111;0;71621698;28497.761;2504.323;8.917;0;2513.239
9;2018;18.75;75276796;0;0;75276796;28497.761;2641.499;0;0;2641.499
9;2018;19.25;56981322;1270557;0;58251879;28497.761;1999.502;44.584;0;2044.086
9;2018;19.75;47918361;2882032;43558;50843951;28497.761;1681.478;101.132;1.528;1784.138
9;2018;20.25;39084836;9801306;43558;48929700;28497.761;1371.506;343.932;1.528;1716.966
9;2018;20.75;31981373;14020889;1031658;47033920;28497.761;1122.242;492;36.201;1650.443
9;2018;21.25;19990941;28702635;1333929;50027505;28497.761;701.492;1007.189;46.808;1755.489
9;2018;21.75;10775587;47151507;4565999;62493093;28497.761;378.12;1654.569;160.223;2192.912
9;2018;22.25;5693668;43354135;7575742;56623545;28497.761;199.794;1521.317;265.836;1986.947
9;2018;22.75;1708028;54614850;15106833;71429711;28497.761;59.936;1916.461;530.106;2506.503
9;2018;23.25;802659;43661731;26036837;70501227;28497.761;28.166;1532.111;913.645;2473.922
9;2018;23.75;358334;32931484;24822508;58112326;28497.761;12.574;1155.581;871.034;2039.189
9;2018;24.25;0;21257491;21076240;42333731;28497.761;0;745.935;739.575;1485.511
9;2018;24.75;0;10608501;17349027;27957528;28497.761;0;372.257;608.786;981.043
9;2018;25.25;0;4295633;13721795;18017428;28497.761;0;150.736;481.504;632.24
9;2018;25.75;0;2173849;7788377;9962226;28497.761;0;76.281;273.298;349.579
9;2018;26.25;0;472925;4848407;5321332;28497.761;0;16.595;170.133;186.728
9;2018;26.75;0;48886;1183141;1232027;28497.761;0;1.715;41.517;43.232
9;2018;27.25;0;0;649798;649798;28497.761;0;0;22.802;22.802
9;2018;27.75;0;0;43558;43558;28497.761;0;0;1.528;1.528
9;2018;28.25;0;0;87117;87117;28497.761;0;0;3.057;3.057
9;2018;28.75;0;0;146657;146657;28497.761;0;0;5.146;5.146
9;2018;29.25;0;0;0;0;28497.761;0;0;0;0
9;2018;29.75;0;0;0;0;28497.761;0;0;0;0
9;2018;30.25;0;0;0;0;28497.761;0;0;0;0
9;2018;30.75;0;0;0;0;28497.761;0;0;0;0
9;2018;31.25;0;0;0;0;28497.761;0;0;0;0
9;2018;31.75;0;0;0;0;28497.761;0;0;0;0
9;2019;5.25;0;0;0;0;29133.882;0;0;0;0
9;2019;5.75;0;0;0;0;29133.882;0;0;0;0
9;2019;6.25;0;0;0;0;29133.882;0;0;0;0
9;2019;6.75;0;0;0;0;29133.882;0;0;0;0
9;2019;7.25;0;0;0;0;29133.882;0;0;0;0
9;2019;7.75;0;0;0;0;29133.882;0;0;0;0
9;2019;8.25;0;0;0;0;29133.882;0;0;0;0
9;2019;8.75;589300;0;0;589300;29133.882;20.227;0;0;20.227
9;2019;9.25;0;0;0;0;29133.882;0;0;0;0
9;2019;9.75;156604;0;0;156604;29133.882;5.375;0;0;5.375
9;2019;10.25;487665;0;0;487665;29133.882;16.739;0;0;16.739
9;2019;10.75;781396;0;0;781396;29133.882;26.821;0;0;26.821
9;2019;11.25;2054951;0;0;2054951;29133.882;70.535;0;0;70.535
9;2019;11.75;3030186;0;0;3030186;29133.882;104.009;0;0;104.009
9;2019;12.25;2072806;0;0;2072806;29133.882;71.148;0;0;71.148
9;2019;12.75;3063626;0;0;3063626;29133.882;105.157;0;0;105.157
9;2019;13.25;3257461;0;0;3257461;29133.882;111.81;0;0;111.81
9;2019;13.75;7135580;0;0;7135580;29133.882;244.924;0;0;244.924
9;2019;14.25;9300774;0;0;9300774;29133.882;319.243;0;0;319.243
9;2019;14.75;22593389;0;0;22593389;29133.882;775.502;0;0;775.502
9;2019;15.25;40544644;0;0;40544644;29133.882;1391.666;0;0;1391.666
9;2019;15.75;65855258;0;0;65855258;29133.882;2260.435;0;0;2260.435
9;2019;16.25;106082064;348916;0;106430980;29133.882;3641.192;11.976;0;3653.168
9;2019;16.75;129665745;174458;0;129840203;29133.882;4450.685;5.988;0;4456.674
9;2019;17.25;153589463;765459;0;154354922;29133.882;5271.85;26.274;0;5298.124
9;2019;17.75;150527238;869857;0;151397095;29133.882;5166.742;29.857;0;5196.599
9;2019;18.25;125992333;1356458;0;127348791;29133.882;4324.598;46.559;0;4371.158
9;2019;18.75;96283269;4273248;416543;100973060;29133.882;3304.855;146.676;14.298;3465.829
9;2019;19.25;61871785;7548447;316644;69736876;29133.882;2123.705;259.095;10.869;2393.669
9;2019;19.75;38203527;17659328;1053876;56916731;29133.882;1311.309;606.144;36.174;1953.627
9;2019;20.25;24204279;25961308;3048273;53213860;29133.882;830.795;891.104;104.63;1826.528
9;2019;20.75;10957426;38510421;4073959;53541806;29133.882;376.106;1321.843;139.836;1837.785
9;2019;21.25;4035928;44677883;5041296;53755107;29133.882;138.53;1533.537;173.039;1845.106
9;2019;21.75;2631287;52117102;9753780;64502169;29133.882;90.317;1788.883;334.792;2213.992
9;2019;22.25;412527;44495639;16321839;61230005;29133.882;14.16;1527.281;560.236;2101.677
9;2019;22.75;0;29649475;22154868;51804343;29133.882;0;1017.697;760.45;1778.148
9;2019;23.25;0;21578241;24312863;45891104;29133.882;0;740.658;834.522;1575.18
9;2019;23.75;0;10434822;25049125;35483947;29133.882;0;358.168;859.794;1217.962
9;2019;24.25;0;6029703;26198921;32228624;29133.882;0;206.965;899.26;1106.225
9;2019;24.75;0;3155215;19389849;22545064;29133.882;0;108.301;665.543;773.843
9;2019;25.25;0;635967;14062090;14698057;29133.882;0;21.829;482.671;504.5
9;2019;25.75;0;343720;7452115;7795835;29133.882;0;11.798;255.789;267.587
9;2019;26.25;0;101635;3903941;4005576;29133.882;0;3.489;134;137.489
9;2019;26.75;0;0;1229270;1229270;29133.882;0;0;42.194;42.194
9;2019;27.25;0;0;437190;437190;29133.882;0;0;15.006;15.006
9;2019;27.75;0;0;276093;276093;29133.882;0;0;9.477;9.477
9;2019;28.25;0;0;0;0;29133.882;0;0;0;0
9;2019;28.75;0;0;0;0;29133.882;0;0;0;0
9;2019;29.25;0;0;0;0;29133.882;0;0;0;0
9;2019;29.75;0;0;0;0;29133.882;0;0;0;0
9;2019;30.25;0;0;0;0;29133.882;0;0;0;0
9;2019;30.75;0;0;0;0;29133.882;0;0;0;0
9;2019;31.25;0;0;0;0;29133.882;0;0;0;0
9;2019;31.75;0;0;0;0;29133.882;0;0;0;0
9;2020;5.25;0;0;0;0;22919.738;0;0;0;0
9;2020;5.75;0;0;0;0;22919.738;0;0;0;0
9;2020;6.25;0;0;0;0;22919.738;0;0;0;0
9;2020;6.75;0;0;0;0;22919.738;0;0;0;0
9;2020;7.25;0;0;0;0;22919.738;0;0;0;0
9;2020;7.75;0;0;0;0;22919.738;0;0;0;0
9;2020;8.25;0;0;0;0;22919.738;0;0;0;0
9;2020;8.75;123435;0;0;123435;22919.738;5.386;0;0;5.386
9;2020;9.25;67021;0;0;67021;22919.738;2.924;0;0;2.924
9;2020;9.75;123435;0;0;123435;22919.738;5.386;0;0;5.386
9;2020;10.25;666332;0;0;666332;22919.738;29.072;0;0;29.072
9;2020;10.75;1241416;0;0;1241416;22919.738;54.164;0;0;54.164
9;2020;11.25;2539795;0;0;2539795;22919.738;110.813;0;0;110.813
9;2020;11.75;2776388;0;0;2776388;22919.738;121.135;0;0;121.135
9;2020;12.25;3672077;0;0;3672077;22919.738;160.215;0;0;160.215
9;2020;12.75;7537412;0;0;7537412;22919.738;328.861;0;0;328.861
9;2020;13.25;7038868;0;0;7038868;22919.738;307.109;0;0;307.109
9;2020;13.75;5587802;0;0;5587802;22919.738;243.799;0;0;243.799
9;2020;14.25;8666119;0;0;8666119;22919.738;378.107;0;0;378.107
9;2020;14.75;12738541;0;0;12738541;22919.738;555.789;0;0;555.789
9;2020;15.25;14952109;0;0;14952109;22919.738;652.368;0;0;652.368
9;2020;15.75;16141191;0;0;16141191;22919.738;704.248;0;0;704.248
9;2020;16.25;15860609;0;0;15860609;22919.738;692.007;0;0;692.007
9;2020;16.75;20011307;0;0;20011307;22919.738;873.104;0;0;873.104
9;2020;17.25;25595699;0;0;25595699;22919.738;1116.754;0;0;1116.754
9;2020;17.75;30202768;0;0;30202768;22919.738;1317.762;0;0;1317.762
9;2020;18.25;38145350;0;0;38145350;22919.738;1664.301;0;0;1664.301
9;2020;18.75;51260002;0;0;51260002;22919.738;2236.5;0;0;2236.5
9;2020;19.25;60979353;174398;0;61153751;22919.738;2660.561;7.609;0;2668.17
9;2020;19.75;84790026;1118860;67021;85975907;22919.738;3699.433;48.816;2.924;3751.173
9;2020;20.25;88219367;1841688;420479;90481534;22919.738;3849.057;80.354;18.346;3947.756
9;2020;20.75;89781971;5405746;1487423;96675140;22919.738;3917.234;235.855;64.897;4217.986
9;2020;21.25;45369155;17458213;2477370;65304738;22919.738;1979.48;761.711;108.089;2849.279
9;2020;21.75;18208962;36536813;6894767;61640542;22919.738;794.466;1594.12;300.822;2689.409
9;2020;22.25;6046500;52479001;11794045;70319546;22919.738;263.812;2289.686;514.58;3068.078
9;2020;22.75;1185306;62040949;17497057;80723312;22919.738;51.716;2706.879;763.406;3522
9;2020;23.25;144246;56138328;20048765;76331339;22919.738;6.294;2449.344;874.738;3330.376
9;2020;23.75;0;42046860;20871265;62918125;22919.738;0;1834.526;910.624;2745.15
9;2020;24.25;0;19915435;18975931;38891366;22919.738;0;868.921;827.93;1696.85
9;2020;24.75;0;8975153;14900965;23876118;22919.738;0;391.591;650.137;1041.727
9;2020;25.25;0;2592879;8609103;11201982;22919.738;0;113.129;375.62;488.748
9;2020;25.75;0;924575;6622779;7547354;22919.738;0;40.34;288.955;329.295
9;2020;26.25;0;174398;4797373;4971771;22919.738;0;7.609;209.312;216.921
9;2020;26.75;0;143137;1790542;1933679;22919.738;0;6.245;78.122;84.367
9;2020;27.25;0;0;910901;910901;22919.738;0;0;39.743;39.743
9;2020;27.75;0;0;0;0;22919.738;0;0;0;0
9;2020;28.25;0;0;143137;143137;22919.738;0;0;6.245;6.245
9;2020;28.75;0;0;0;0;22919.738;0;0;0;0
9;2020;29.25;0;0;0;0;22919.738;0;0;0;0
9;2020;29.75;0;0;0;0;22919.738;0;0;0;0
9;2020;30.25;0;0;0;0;22919.738;0;0;0;0
9;2020;30.75;0;0;0;0;22919.738;0;0;0;0
9;2020;31.25;0;0;0;0;22919.738;0;0;0;0
9;2020;31.75;0;0;0;0;22919.738;0;0;0;0
9;2021;5.25;0;0;0;0;25947.1;0;0;0;0
9;2021;5.75;0;0;0;0;25947.1;0;0;0;0
9;2021;6.25;0;0;0;0;25947.1;0;0;0;0
9;2021;6.75;0;0;0;0;25947.1;0;0;0;0
9;2021;7.25;0;0;0;0;25947.1;0;0;0;0
9;2021;7.75;0;0;0;0;25947.1;0;0;0;0
9;2021;8.25;0;0;0;0;25947.1;0;0;0;0
9;2021;8.75;0;0;0;0;25947.1;0;0;0;0
9;2021;9.25;0;0;0;0;25947.1;0;0;0;0
9;2021;9.75;0;0;0;0;25947.1;0;0;0;0
9;2021;10.25;313197;0;0;313197;25947.1;12.071;0;0;12.071
9;2021;10.75;423250;0;0;423250;25947.1;16.312;0;0;16.312
9;2021;11.25;316598;0;0;316598;25947.1;12.202;0;0;12.202
9;2021;11.75;1309720;0;0;1309720;25947.1;50.477;0;0;50.477
9;2021;12.25;4003121;0;0;4003121;25947.1;154.28;0;0;154.28
9;2021;12.75;7193905;0;0;7193905;25947.1;277.253;0;0;277.253
9;2021;13.25;13202903;0;0;13202903;25947.1;508.839;0;0;508.839
9;2021;13.75;20917920;0;0;20917920;25947.1;806.176;0;0;806.176
9;2021;14.25;24949147;0;0;24949147;25947.1;961.539;0;0;961.539
9;2021;14.75;32235566;0;0;32235566;25947.1;1242.357;0;0;1242.357
9;2021;15.25;23789971;0;0;23789971;25947.1;916.864;0;0;916.864
9;2021;15.75;32376268;0;0;32376268;25947.1;1247.78;0;0;1247.78
9;2021;16.25;43316763;0;0;43316763;25947.1;1669.426;0;0;1669.426
9;2021;16.75;50907357;0;0;50907357;25947.1;1961.967;0;0;1961.967
9;2021;17.25;57950082;0;0;57950082;25947.1;2233.393;0;0;2233.393
9;2021;17.75;84122014;95719;0;84217733;25947.1;3242.058;3.689;0;3245.747
9;2021;18.25;81154119;0;0;81154119;25947.1;3127.676;0;0;3127.676
9;2021;18.75;68545989;95719;0;68641708;25947.1;2641.759;3.689;0;2645.448
9;2021;19.25;56420610;1522954;195793;58139357;25947.1;2174.448;58.695;7.546;2240.688
9;2021;19.75;46137741;3717958;131739;49987438;25947.1;1778.146;143.29;5.077;1926.513
9;2021;20.25;36297753;9960511;1245779;47504043;25947.1;1398.914;383.878;48.012;1830.804
9;2021;20.75;25981551;19096261;663773;45741585;25947.1;1001.328;735.969;25.582;1762.879
9;2021;21.25;12111243;30720055;3355589;46186887;25947.1;466.767;1183.949;129.324;1780.04
9;2021;21.75;5543509;55973287;6046500;67563296;25947.1;213.647;2157.208;233.032;2603.886
9;2021;22.25;1224634;69753275;9442472;80420381;25947.1;47.197;2688.288;363.912;3099.398
9;2021;22.75;723290;71022311;17779721;89525322;25947.1;27.876;2737.196;685.23;3450.302
9;2021;23.25;857141;63552440;25288668;89698249;25947.1;33.034;2449.308;974.624;3456.966
9;2021;23.75;0;38664366;17651634;56316000;25947.1;0;1490.123;680.293;2170.416
9;2021;24.25;0;19867188;22173617;42040805;25947.1;0;765.68;854.57;1620.251
9;2021;24.75;0;5920119;12044334;17964453;25947.1;0;228.161;464.188;692.349
9;2021;25.25;0;1670121;10715603;12385724;25947.1;0;64.366;412.979;477.345
9;2021;25.75;0;591551;3263798;3855349;25947.1;0;22.798;125.787;148.585
9;2021;26.25;0;0;1181059;1181059;25947.1;0;0;45.518;45.518
9;2021;26.75;0;89140;1170125;1259265;25947.1;0;3.435;45.097;48.532
9;2021;27.25;0;0;100074;100074;25947.1;0;0;3.857;3.857
9;2021;27.75;0;0;189214;189214;25947.1;0;0;7.292;7.292
9;2021;28.25;0;0;0;0;25947.1;0;0;0;0
9;2021;28.75;0;0;0;0;25947.1;0;0;0;0
9;2021;29.25;0;0;0;0;25947.1;0;0;0;0
9;2021;29.75;0;0;0;0;25947.1;0;0;0;0
9;2021;30.25;0;0;0;0;25947.1;0;0;0;0
9;2021;30.75;0;0;0;0;25947.1;0;0;0;0
9;2021;31.25;0;0;0;0;25947.1;0;0;0;0
9;2021;31.75;0;0;0;0;25947.1;0;0;0;0
9;2022;5.25;0;0;0;0;19471.546;0;0;0;0
9;2022;5.75;0;0;0;0;19471.546;0;0;0;0
9;2022;6.25;0;0;0;0;19471.546;0;0;0;0
9;2022;6.75;0;0;0;0;19471.546;0;0;0;0
9;2022;7.25;0;0;0;0;19471.546;0;0;0;0
9;2022;7.75;0;0;0;0;19471.546;0;0;0;0
